"","name","datetime","lat","long","status","category","wind","pressure"
"8948","Philippe","2011-10-5 18:00:00",25.5,-61.1,"tropical storm","0",55,995
"8949","Philippe","2011-10-6 0:00:00",25.9,-61.1,"tropical storm","0",60,992
"8950","Philippe","2011-10-6 6:00:00",26.5,-61,"hurricane","1",65,987
"8951","Philippe","2011-10-6 12:00:00",27.4,-60.4,"hurricane","1",70,983
"8952","Philippe","2011-10-6 18:00:00",28.2,-59.7,"hurricane","1",80,977
"8953","Philippe","2011-10-7 0:00:00",28.7,-58.8,"hurricane","1",80,976
"8954","Philippe","2011-10-7 6:00:00",29,-57.7,"hurricane","1",80,976
"8955","Philippe","2011-10-7 12:00:00",29.3,-56.5,"hurricane","1",80,977
"8956","Philippe","2011-10-7 18:00:00",29.7,-55.1,"hurricane","1",70,981
"8957","Philippe","2011-10-8 0:00:00",30.1,-53.5,"hurricane","1",65,986
"8958","Philippe","2011-10-8 6:00:00",30.9,-51.4,"tropical storm","0",60,987
"8959","Philippe","2011-10-8 12:00:00",32.3,-48.7,"tropical storm","0",60,987
"8960","Rina","2011-10-23 6:00:00",14.2,-81.4,"tropical depression","-1",25,1006
"8961","Rina","2011-10-23 12:00:00",14.8,-81.5,"tropical depression","-1",25,1006
"8962","Rina","2011-10-23 18:00:00",15.5,-81.7,"tropical depression","-1",30,1005
"8963","Rina","2011-10-24 0:00:00",16,-81.9,"tropical storm","0",35,1004
"8964","Rina","2011-10-24 6:00:00",16.5,-82.2,"tropical storm","0",40,1003
"8965","Rina","2011-10-24 12:00:00",16.9,-82.6,"tropical storm","0",50,1001
"8966","Rina","2011-10-24 18:00:00",17.1,-83,"hurricane","1",65,991
"8967","Rina","2011-10-25 0:00:00",17.2,-83.2,"hurricane","1",75,982
"8968","Rina","2011-10-25 6:00:00",17.3,-83.5,"hurricane","2",90,976
"8969","Rina","2011-10-25 12:00:00",17.3,-83.8,"hurricane","2",95,972
"8970","Rina","2011-10-25 18:00:00",17.3,-84.2,"hurricane","3",100,971
"8971","Rina","2011-10-26 0:00:00",17.4,-84.6,"hurricane","3",100,966
"8972","Rina","2011-10-26 6:00:00",17.5,-85,"hurricane","3",100,969
"8973","Rina","2011-10-26 12:00:00",17.7,-85.4,"hurricane","2",85,973
"8974","Rina","2011-10-26 18:00:00",18,-85.8,"hurricane","1",80,976
"8975","Rina","2011-10-27 0:00:00",18.3,-86.3,"hurricane","1",80,978
"8976","Rina","2011-10-27 6:00:00",18.6,-86.7,"hurricane","1",65,987
"8977","Rina","2011-10-27 12:00:00",19,-86.9,"tropical storm","0",60,988
"8978","Rina","2011-10-27 18:00:00",19.5,-87.1,"tropical storm","0",60,991
"8979","Rina","2011-10-28 0:00:00",20.2,-87.2,"tropical storm","0",55,996
"8980","Rina","2011-10-28 2:00:00",20.5,-87.2,"tropical storm","0",50,996
"8981","Rina","2011-10-28 6:00:00",20.9,-87.1,"tropical storm","0",50,998
"8982","Rina","2011-10-28 12:00:00",21.4,-86.9,"tropical storm","0",40,1002
"8983","Sean","2011-11-8 18:00:00",27.8,-70,"tropical storm","0",45,999
"8984","Sean","2011-11-9 0:00:00",27.8,-70.1,"tropical storm","0",45,999
"8985","Sean","2011-11-9 6:00:00",27.8,-70.2,"tropical storm","0",50,996
"8986","Sean","2011-11-9 12:00:00",27.9,-70.4,"tropical storm","0",55,994
"8987","Sean","2011-11-9 18:00:00",28.3,-70.6,"tropical storm","0",55,991
"8988","Sean","2011-11-10 0:00:00",29,-70.7,"tropical storm","0",55,987
"8989","Sean","2011-11-10 6:00:00",29.7,-70.9,"tropical storm","0",55,984
"8990","Sean","2011-11-10 12:00:00",30.2,-70.7,"tropical storm","0",55,982
"8991","Sean","2011-11-10 18:00:00",30.5,-70,"tropical storm","0",55,983
"8992","Sean","2011-11-11 0:00:00",31,-69,"tropical storm","0",55,984
"8993","Sean","2011-11-11 6:00:00",32.2,-67.2,"tropical storm","0",50,987
"8994","Sean","2011-11-11 12:00:00",33.4,-65.3,"tropical storm","0",45,991
"8995","Sean","2011-11-11 18:00:00",34.8,-62.6,"tropical storm","0",40,995
"8996","Alberto","2012-5-19 6:00:00",32.8,-77.1,"tropical depression","-1",30,1008
"8997","Alberto","2012-5-19 12:00:00",32.5,-77.3,"tropical storm","0",40,1005
"8998","Alberto","2012-5-19 18:00:00",32.3,-77.6,"tropical storm","0",45,997
"8999","Alberto","2012-5-20 0:00:00",32.1,-78.1,"tropical storm","0",50,995
"9000","Alberto","2012-5-20 6:00:00",31.9,-78.7,"tropical storm","0",45,998
"9001","Alberto","2012-5-20 12:00:00",31.5,-79.5,"tropical storm","0",40,1000
"9002","Alberto","2012-5-20 18:00:00",31.1,-79.9,"tropical storm","0",40,1005
"9003","Alberto","2012-5-21 0:00:00",30.7,-80.1,"tropical storm","0",35,1007
"9004","Alberto","2012-5-21 6:00:00",30.4,-79.8,"tropical storm","0",35,1007
"9005","Alberto","2012-5-21 12:00:00",30.4,-79.1,"tropical storm","0",35,1007
"9006","Alberto","2012-5-21 18:00:00",30.5,-78.3,"tropical storm","0",35,1006
"9007","Alberto","2012-5-22 0:00:00",30.7,-77.1,"tropical storm","0",35,1007
"9008","Alberto","2012-5-22 6:00:00",31.5,-76.1,"tropical storm","0",35,1007
"9009","Beryl","2012-5-27 18:00:00",30.1,-79.8,"tropical storm","0",55,997
"9010","Beryl","2012-5-27 23:00:00",30.1,-80.5,"tropical storm","0",60,992
"9011","Beryl","2012-5-28 0:00:00",30.1,-80.7,"tropical storm","0",60,993
"9012","Beryl","2012-5-28 4:00:00",30.2,-81.4,"tropical storm","0",55,994
"9013","Beryl","2012-5-28 6:00:00",30.2,-81.7,"tropical storm","0",50,996
"9014","Beryl","2012-5-28 12:00:00",30.4,-82.5,"tropical depression","-1",30,1000
"9015","Beryl","2012-5-28 18:00:00",30.5,-83,"tropical depression","-1",30,1003
"9016","Beryl","2012-5-29 0:00:00",30.6,-83.2,"tropical depression","-1",25,1005
"9017","Beryl","2012-5-29 6:00:00",30.8,-83.4,"tropical depression","-1",25,1005
"9018","Beryl","2012-5-29 12:00:00",31.3,-83,"tropical depression","-1",25,1006
"9019","Beryl","2012-5-29 18:00:00",31.7,-82.7,"tropical depression","-1",25,1006
"9020","Beryl","2012-5-30 0:00:00",32,-81.8,"tropical depression","-1",25,1004
"9021","Beryl","2012-5-30 6:00:00",32.6,-80.6,"tropical storm","0",35,1002
"9022","Beryl","2012-5-30 12:00:00",33.7,-78.9,"tropical storm","0",40,1000
"9023","Chris","2012-6-19 12:00:00",39.4,-58.7,"tropical storm","0",40,1003
"9024","Chris","2012-6-19 18:00:00",39.5,-58,"tropical storm","0",40,1003
"9025","Chris","2012-6-20 0:00:00",38.9,-56.7,"tropical storm","0",40,1003
"9026","Chris","2012-6-20 6:00:00",38.3,-54.7,"tropical storm","0",40,1002
"9027","Chris","2012-6-20 12:00:00",38.1,-52.5,"tropical storm","0",45,1001
"9028","Chris","2012-6-20 18:00:00",38.2,-50.2,"tropical storm","0",50,999
"9029","Chris","2012-6-21 0:00:00",38.6,-47.5,"tropical storm","0",60,991
"9030","Chris","2012-6-21 6:00:00",39.5,-45.5,"hurricane","1",70,982
"9031","Chris","2012-6-21 12:00:00",40.5,-43.9,"hurricane","1",75,974
"9032","Chris","2012-6-21 18:00:00",41.9,-42.9,"hurricane","1",70,975
"9033","Chris","2012-6-22 0:00:00",43.3,-42.8,"tropical storm","0",60,978
"9034","Chris","2012-6-22 6:00:00",44.5,-43.9,"tropical storm","0",50,982
"9035","Debby","2012-6-23 12:00:00",25.5,-87.6,"tropical storm","0",35,1002
"9036","Debby","2012-6-23 18:00:00",26,-87.5,"tropical storm","0",40,1001
"9037","Debby","2012-6-24 0:00:00",26.5,-87.4,"tropical storm","0",45,998
"9038","Debby","2012-6-24 6:00:00",27,-87.2,"tropical storm","0",50,995
"9039","Debby","2012-6-24 12:00:00",27.6,-86.8,"tropical storm","0",55,994
"9040","Debby","2012-6-24 18:00:00",28,-86.3,"tropical storm","0",55,992
"9041","Debby","2012-6-25 0:00:00",28.3,-86,"tropical storm","0",50,990
"9042","Debby","2012-6-25 6:00:00",28.6,-85.8,"tropical storm","0",45,993
"9043","Debby","2012-6-25 12:00:00",28.8,-85.6,"tropical storm","0",40,994
"9044","Debby","2012-6-25 18:00:00",29,-85.3,"tropical storm","0",40,992
"9045","Debby","2012-6-26 0:00:00",29,-85,"tropical storm","0",45,991
"9046","Debby","2012-6-26 6:00:00",28.9,-84.7,"tropical storm","0",40,991
"9047","Debby","2012-6-26 12:00:00",28.9,-84.3,"tropical storm","0",40,992
"9048","Debby","2012-6-26 18:00:00",29.2,-83.7,"tropical storm","0",35,995
"9049","Debby","2012-6-26 21:00:00",29.3,-83.2,"tropical storm","0",35,995
"9050","Debby","2012-6-27 0:00:00",29.4,-82.7,"tropical depression","-1",30,997
"9051","Debby","2012-6-27 6:00:00",29.5,-81.5,"tropical depression","-1",30,998
"9052","Debby","2012-6-27 12:00:00",29.5,-80.3,"tropical depression","-1",30,1001
"9053","Ernesto","2012-8-1 12:00:00",11.6,-46.7,"tropical depression","-1",30,1008
"9054","Ernesto","2012-8-1 18:00:00",12,-48.2,"tropical depression","-1",30,1008
"9055","Ernesto","2012-8-2 0:00:00",12.4,-49.9,"tropical depression","-1",30,1008
"9056","Ernesto","2012-8-2 6:00:00",12.7,-51.7,"tropical depression","-1",30,1008
"9057","Ernesto","2012-8-2 12:00:00",13,-53.6,"tropical storm","0",35,1007
"9058","Ernesto","2012-8-2 18:00:00",13.2,-55.5,"tropical storm","0",45,1006
"9059","Ernesto","2012-8-3 0:00:00",13.4,-57.5,"tropical storm","0",45,1005
"9060","Ernesto","2012-8-3 6:00:00",13.6,-59.7,"tropical storm","0",40,1005
"9061","Ernesto","2012-8-3 12:00:00",13.7,-61.6,"tropical storm","0",40,1003
"9062","Ernesto","2012-8-3 18:00:00",13.8,-63.3,"tropical storm","0",40,1003
"9063","Ernesto","2012-8-4 0:00:00",13.8,-64.8,"tropical storm","0",40,1004
"9064","Ernesto","2012-8-4 6:00:00",13.9,-66.4,"tropical storm","0",45,1005
"9065","Ernesto","2012-8-4 12:00:00",14.2,-67.9,"tropical storm","0",45,1005
"9066","Ernesto","2012-8-4 18:00:00",14.6,-69.5,"tropical storm","0",45,1005
"9067","Ernesto","2012-8-5 0:00:00",15,-71.5,"tropical storm","0",45,1006
"9068","Ernesto","2012-8-5 6:00:00",15,-73.8,"tropical storm","0",45,1006
"9069","Ernesto","2012-8-5 12:00:00",15,-76.1,"tropical storm","0",45,1006
"9070","Ernesto","2012-8-5 18:00:00",15.1,-77.8,"tropical storm","0",45,1005
"9071","Ernesto","2012-8-6 0:00:00",15.2,-78.9,"tropical storm","0",45,1003
"9072","Ernesto","2012-8-6 6:00:00",15.4,-79.6,"tropical storm","0",50,998
"9073","Ernesto","2012-8-6 12:00:00",15.7,-80.2,"tropical storm","0",55,996
"9074","Ernesto","2012-8-6 18:00:00",16.2,-81.2,"tropical storm","0",55,995
"9075","Ernesto","2012-8-7 0:00:00",16.7,-82.2,"tropical storm","0",55,994
"9076","Ernesto","2012-8-7 6:00:00",17.3,-83.3,"tropical storm","0",55,993
"9077","Ernesto","2012-8-7 12:00:00",17.8,-84.4,"hurricane","1",65,988
"9078","Ernesto","2012-8-7 18:00:00",18.4,-85.7,"hurricane","1",75,983
"9079","Ernesto","2012-8-8 0:00:00",18.7,-87.1,"hurricane","1",80,979
"9080","Ernesto","2012-8-8 1:00:00",18.7,-87.2,"hurricane","1",80,977
"9081","Ernesto","2012-8-8 3:00:00",18.8,-87.7,"hurricane","2",85,973
"9082","Ernesto","2012-8-8 6:00:00",18.8,-88.3,"hurricane","1",80,973
"9083","Ernesto","2012-8-8 12:00:00",18.8,-89.6,"tropical storm","0",60,983
"9084","Ernesto","2012-8-8 18:00:00",18.8,-90.8,"tropical storm","0",50,993
"9085","Ernesto","2012-8-9 0:00:00",18.8,-91.7,"tropical storm","0",55,993
"9086","Ernesto","2012-8-9 6:00:00",18.7,-92.8,"tropical storm","0",60,992
"9087","Ernesto","2012-8-9 12:00:00",18.4,-93.8,"tropical storm","0",55,989
"9088","Ernesto","2012-8-9 16:00:00",18.3,-94.6,"tropical storm","0",55,989
"9089","Ernesto","2012-8-9 18:00:00",18.2,-94.9,"tropical storm","0",50,993
"9090","Ernesto","2012-8-10 0:00:00",18,-96,"tropical storm","0",40,997
"9091","Ernesto","2012-8-10 6:00:00",17.9,-97.2,"tropical depression","-1",30,1002
"9092","Gordon","2012-8-15 12:00:00",27.6,-54.6,"tropical depression","-1",30,1013
"9093","Gordon","2012-8-15 18:00:00",29.1,-55.1,"tropical depression","-1",30,1012
"9094","Gordon","2012-8-16 0:00:00",30.5,-55.4,"tropical storm","0",35,1010
"9095","Gordon","2012-8-16 6:00:00",31.7,-55.2,"tropical storm","0",40,1009
"9096","Gordon","2012-8-16 12:00:00",32.9,-54.4,"tropical storm","0",45,1006
"9097","Gordon","2012-8-16 18:00:00",33.9,-53,"tropical storm","0",55,998
"9098","Gordon","2012-8-17 0:00:00",34.3,-51.1,"tropical storm","0",60,995
"9099","Gordon","2012-8-17 6:00:00",34.6,-49.1,"tropical storm","0",55,998
"9100","Gordon","2012-8-17 12:00:00",34.4,-47,"tropical storm","0",55,997
"9101","Gordon","2012-8-17 18:00:00",34.3,-45,"tropical storm","0",55,993
"9102","Gordon","2012-8-18 0:00:00",34.2,-43.1,"tropical storm","0",60,990
"9103","Gordon","2012-8-18 6:00:00",34,-41.5,"hurricane","1",65,987
"9104","Gordon","2012-8-18 12:00:00",34,-39.6,"hurricane","1",75,979
"9105","Gordon","2012-8-18 18:00:00",34,-37.5,"hurricane","2",90,969
"9106","Gordon","2012-8-19 0:00:00",34.3,-35,"hurricane","2",95,965
"9107","Gordon","2012-8-19 6:00:00",34.7,-32.6,"hurricane","2",90,969
"9108","Gordon","2012-8-19 12:00:00",35.2,-30.6,"hurricane","2",90,969
"9109","Gordon","2012-8-19 18:00:00",35.7,-28.5,"hurricane","1",80,977
"9110","Gordon","2012-8-20 0:00:00",36.4,-26.6,"hurricane","1",70,981
"9111","Gordon","2012-8-20 5:00:00",37,-25.1,"hurricane","1",65,984
"9112","Gordon","2012-8-20 6:00:00",37.1,-25,"hurricane","1",65,984
"9113","Gordon","2012-8-20 12:00:00",37.9,-23.2,"tropical storm","0",60,990
"9114","Isaac","2012-8-21 6:00:00",14.9,-50.1,"tropical depression","-1",30,1007
"9115","Isaac","2012-8-21 12:00:00",15,-51.6,"tropical depression","-1",30,1006
"9116","Isaac","2012-8-21 18:00:00",15.2,-53.1,"tropical storm","0",35,1005
"9117","Isaac","2012-8-22 0:00:00",15.4,-54.8,"tropical storm","0",40,1004
"9118","Isaac","2012-8-22 6:00:00",15.7,-56.6,"tropical storm","0",45,1003
"9119","Isaac","2012-8-22 12:00:00",15.9,-58.6,"tropical storm","0",45,1004
"9120","Isaac","2012-8-22 18:00:00",16.1,-60.4,"tropical storm","0",45,1004
"9121","Isaac","2012-8-23 0:00:00",15.7,-62,"tropical storm","0",45,1004
"9122","Isaac","2012-8-23 6:00:00",15,-63.4,"tropical storm","0",45,1004
"9123","Isaac","2012-8-23 12:00:00",15.1,-65,"tropical storm","0",45,1003
"9124","Isaac","2012-8-23 18:00:00",15.6,-66.4,"tropical storm","0",45,1003
"9125","Isaac","2012-8-24 0:00:00",15.7,-67.8,"tropical storm","0",45,1002
"9126","Isaac","2012-8-24 6:00:00",15.4,-69.1,"tropical storm","0",45,998
"9127","Isaac","2012-8-24 12:00:00",15.7,-70.4,"tropical storm","0",50,995
"9128","Isaac","2012-8-24 18:00:00",16.6,-71.2,"tropical storm","0",55,993
"9129","Isaac","2012-8-25 0:00:00",17.3,-71.8,"tropical storm","0",55,992
"9130","Isaac","2012-8-25 6:00:00",18.3,-72.7,"tropical storm","0",55,991
"9131","Isaac","2012-8-25 12:00:00",19.6,-73.9,"tropical storm","0",50,997
"9132","Isaac","2012-8-25 15:00:00",20.1,-74.5,"tropical storm","0",50,997
"9133","Isaac","2012-8-25 18:00:00",20.8,-75.2,"tropical storm","0",50,997
"9134","Isaac","2012-8-26 0:00:00",21.8,-76.7,"tropical storm","0",50,997
"9135","Isaac","2012-8-26 6:00:00",22.7,-78.3,"tropical storm","0",55,995
"9136","Isaac","2012-8-26 12:00:00",23.4,-80,"tropical storm","0",55,995
"9137","Isaac","2012-8-26 18:00:00",23.7,-81.4,"tropical storm","0",50,992
"9138","Isaac","2012-8-27 0:00:00",24.2,-82.6,"tropical storm","0",50,990
"9139","Isaac","2012-8-27 6:00:00",25,-83.6,"tropical storm","0",50,989
"9140","Isaac","2012-8-27 12:00:00",25.7,-84.7,"tropical storm","0",55,987
"9141","Isaac","2012-8-27 18:00:00",26.3,-85.7,"tropical storm","0",60,982
"9142","Isaac","2012-8-28 0:00:00",26.8,-86.7,"tropical storm","0",60,979
"9143","Isaac","2012-8-28 6:00:00",27.4,-87.6,"tropical storm","0",60,978
"9144","Isaac","2012-8-28 12:00:00",28,-88.3,"hurricane","1",65,975
"9145","Isaac","2012-8-28 18:00:00",28.6,-88.8,"hurricane","1",70,972
"9146","Isaac","2012-8-29 0:00:00",28.9,-89.4,"hurricane","1",70,967
"9147","Isaac","2012-8-29 3:00:00",29,-89.7,"hurricane","1",70,965
"9148","Isaac","2012-8-29 6:00:00",29.1,-90,"hurricane","1",70,966
"9149","Isaac","2012-8-29 8:00:00",29.2,-90.2,"hurricane","1",70,966
"9150","Isaac","2012-8-29 12:00:00",29.4,-90.5,"hurricane","1",65,968
"9151","Isaac","2012-8-29 18:00:00",29.7,-90.8,"tropical storm","0",60,973
"9152","Isaac","2012-8-30 0:00:00",30.1,-91.1,"tropical storm","0",55,977
"9153","Isaac","2012-8-30 6:00:00",30.6,-91.5,"tropical storm","0",55,982
"9154","Isaac","2012-8-30 12:00:00",31.3,-91.9,"tropical storm","0",45,987
"9155","Isaac","2012-8-30 18:00:00",32.1,-92.4,"tropical storm","0",35,993
"9156","Isaac","2012-8-31 0:00:00",33.1,-92.9,"tropical depression","-1",30,998
"9157","Isaac","2012-8-31 6:00:00",34.3,-93.5,"tropical depression","-1",25,1000
"9158","Isaac","2012-8-31 12:00:00",35.6,-94,"tropical depression","-1",20,1001
"9159","Isaac","2012-8-31 18:00:00",36.8,-94.1,"tropical depression","-1",20,1003
"9160","Isaac","2012-9-1 0:00:00",37.8,-93.9,"tropical depression","-1",20,1004
"9161","Isaac","2012-9-1 6:00:00",38.4,-93.3,"tropical depression","-1",20,1005
"9162","Joyce","2012-8-22 6:00:00",11.5,-34.5,"tropical depression","-1",25,1011
"9163","Joyce","2012-8-22 12:00:00",12.1,-35.8,"tropical depression","-1",30,1009
"9164","Joyce","2012-8-22 18:00:00",12.8,-37.3,"tropical depression","-1",30,1009
"9165","Joyce","2012-8-23 0:00:00",13.5,-38.7,"tropical depression","-1",30,1009
"9166","Joyce","2012-8-23 6:00:00",14.2,-40,"tropical depression","-1",30,1009
"9167","Joyce","2012-8-23 12:00:00",14.8,-41.1,"tropical storm","0",35,1007
"9168","Joyce","2012-8-23 18:00:00",15.5,-42.1,"tropical storm","0",35,1006
"9169","Joyce","2012-8-24 0:00:00",16.1,-43.2,"tropical depression","-1",30,1008
"9170","Joyce","2012-8-24 6:00:00",16.7,-44.3,"tropical depression","-1",30,1008
"9171","Kirk","2012-8-28 18:00:00",23.9,-43.4,"tropical depression","-1",30,1007
"9172","Kirk","2012-8-29 0:00:00",24,-44.5,"tropical storm","0",40,1004
"9173","Kirk","2012-8-29 6:00:00",24.3,-45.5,"tropical storm","0",40,1003
"9174","Kirk","2012-8-29 12:00:00",24.6,-46.3,"tropical storm","0",45,1001
"9175","Kirk","2012-8-29 18:00:00",25.1,-47.1,"tropical storm","0",45,999
"9176","Kirk","2012-8-30 0:00:00",25.6,-47.9,"tropical storm","0",50,995
"9177","Kirk","2012-8-30 6:00:00",26.1,-48.6,"tropical storm","0",55,992
"9178","Kirk","2012-8-30 12:00:00",26.8,-49.3,"hurricane","1",65,989
"9179","Kirk","2012-8-30 18:00:00",27.6,-50.1,"hurricane","1",75,985
"9180","Kirk","2012-8-31 0:00:00",28.5,-50.5,"hurricane","1",80,981
"9181","Kirk","2012-8-31 6:00:00",29.6,-50.7,"hurricane","2",90,970
"9182","Kirk","2012-8-31 12:00:00",30.6,-50.9,"hurricane","2",90,972
"9183","Kirk","2012-8-31 18:00:00",31.7,-50.6,"hurricane","1",80,980
"9184","Kirk","2012-9-1 0:00:00",33.1,-50,"hurricane","1",70,988
"9185","Kirk","2012-9-1 6:00:00",34.6,-48.9,"hurricane","1",65,990
"9186","Kirk","2012-9-1 12:00:00",36.5,-47.3,"tropical storm","0",60,992
"9187","Kirk","2012-9-1 18:00:00",38.4,-45.4,"tropical storm","0",55,996
"9188","Kirk","2012-9-2 0:00:00",40.3,-43,"tropical storm","0",55,998
"9189","Kirk","2012-9-2 6:00:00",42.4,-40.6,"tropical storm","0",50,1001
"9190","Kirk","2012-9-2 12:00:00",45,-38.1,"tropical storm","0",50,1002
"9191","Kirk","2012-9-2 18:00:00",48.1,-34.6,"tropical storm","0",45,1002
"9192","Leslie","2012-8-30 0:00:00",13.5,-39.2,"tropical depression","-1",30,1007
"9193","Leslie","2012-8-30 6:00:00",13.6,-40.9,"tropical depression","-1",30,1006
"9194","Leslie","2012-8-30 12:00:00",13.8,-42.6,"tropical storm","0",35,1005
"9195","Leslie","2012-8-30 18:00:00",14.2,-44.2,"tropical storm","0",40,1004
"9196","Leslie","2012-8-31 0:00:00",14.7,-45.8,"tropical storm","0",45,1002
"9197","Leslie","2012-8-31 6:00:00",15.3,-47.4,"tropical storm","0",50,1001
"9198","Leslie","2012-8-31 12:00:00",16,-49,"tropical storm","0",55,999
"9199","Leslie","2012-8-31 18:00:00",16.5,-50.6,"tropical storm","0",55,999
"9200","Leslie","2012-9-1 0:00:00",17.1,-52.2,"tropical storm","0",60,998
"9201","Leslie","2012-9-1 6:00:00",17.6,-53.8,"tropical storm","0",60,996
"9202","Leslie","2012-9-1 12:00:00",18.1,-55.3,"tropical storm","0",60,995
"9203","Leslie","2012-9-1 18:00:00",18.8,-56.8,"tropical storm","0",60,994
"9204","Leslie","2012-9-2 0:00:00",19.6,-58.1,"tropical storm","0",60,994
"9205","Leslie","2012-9-2 6:00:00",20.4,-59.4,"tropical storm","0",55,995
"9206","Leslie","2012-9-2 12:00:00",21.2,-60.7,"tropical storm","0",50,997
"9207","Leslie","2012-9-2 18:00:00",22.1,-61.4,"tropical storm","0",50,997
"9208","Leslie","2012-9-3 0:00:00",22.9,-61.7,"tropical storm","0",50,997
"9209","Leslie","2012-9-3 6:00:00",23.4,-62.2,"tropical storm","0",50,996
"9210","Leslie","2012-9-3 12:00:00",23.5,-62.6,"tropical storm","0",50,993
"9211","Leslie","2012-9-3 18:00:00",23.8,-62.8,"tropical storm","0",55,990
"9212","Leslie","2012-9-4 0:00:00",24.2,-62.6,"tropical storm","0",60,989
"9213","Leslie","2012-9-4 6:00:00",24.5,-62.5,"tropical storm","0",60,988
"9214","Leslie","2012-9-4 12:00:00",24.8,-62.5,"tropical storm","0",60,988
"9215","Leslie","2012-9-4 18:00:00",25,-62.6,"tropical storm","0",60,988
"9216","Leslie","2012-9-5 0:00:00",25.2,-62.8,"tropical storm","0",60,988
"9217","Leslie","2012-9-5 6:00:00",25.4,-62.8,"hurricane","1",65,985
"9218","Leslie","2012-9-5 12:00:00",25.6,-62.8,"hurricane","1",70,982
"9219","Leslie","2012-9-5 18:00:00",25.8,-62.7,"hurricane","1",70,982
"9220","Leslie","2012-9-6 0:00:00",26,-62.6,"hurricane","1",65,984
"9221","Leslie","2012-9-6 6:00:00",26.2,-62.5,"hurricane","1",65,984
"9222","Leslie","2012-9-6 12:00:00",26.3,-62.4,"hurricane","1",65,983
"9223","Leslie","2012-9-6 18:00:00",26.4,-62.3,"hurricane","1",65,982
"9224","Leslie","2012-9-7 0:00:00",26.5,-62.2,"hurricane","1",65,982
"9225","Leslie","2012-9-7 6:00:00",26.6,-62.2,"hurricane","1",65,982
"9226","Leslie","2012-9-7 12:00:00",26.8,-62.2,"tropical storm","0",60,981
"9227","Leslie","2012-9-7 18:00:00",27.1,-62.2,"tropical storm","0",60,981
"9228","Leslie","2012-9-8 0:00:00",27.4,-62.3,"tropical storm","0",60,983
"9229","Leslie","2012-9-8 6:00:00",27.8,-62.4,"tropical storm","0",55,985
"9230","Leslie","2012-9-8 12:00:00",28.3,-62.5,"tropical storm","0",55,987
"9231","Leslie","2012-9-8 18:00:00",29,-62.5,"tropical storm","0",55,988
"9232","Leslie","2012-9-9 0:00:00",29.7,-62.6,"tropical storm","0",55,988
"9233","Leslie","2012-9-9 6:00:00",30.5,-62.6,"tropical storm","0",55,988
"9234","Leslie","2012-9-9 12:00:00",31.5,-62.5,"tropical storm","0",55,988
"9235","Leslie","2012-9-9 18:00:00",32.6,-62.3,"tropical storm","0",55,988
"9236","Leslie","2012-9-10 0:00:00",33.8,-62,"tropical storm","0",55,988
"9237","Leslie","2012-9-10 6:00:00",35.1,-61.6,"tropical storm","0",60,985
"9238","Leslie","2012-9-10 12:00:00",36.4,-60.8,"hurricane","1",65,980
"9239","Leslie","2012-9-10 18:00:00",38.5,-59.8,"hurricane","1",65,975
"9240","Leslie","2012-9-11 0:00:00",41.1,-58.6,"hurricane","1",65,970
"9241","Leslie","2012-9-11 6:00:00",44,-57.3,"hurricane","1",65,968
"9242","Michael","2012-9-3 6:00:00",25.4,-41.2,"tropical depression","-1",25,1015
"9243","Michael","2012-9-3 12:00:00",25.3,-41.7,"tropical depression","-1",25,1014
"9244","Michael","2012-9-3 18:00:00",25.5,-42.1,"tropical depression","-1",30,1013
"9245","Michael","2012-9-4 0:00:00",25.8,-42.5,"tropical depression","-1",30,1011
"9246","Michael","2012-9-4 6:00:00",26.2,-43,"tropical storm","0",35,1009
"9247","Michael","2012-9-4 12:00:00",26.7,-43.5,"tropical storm","0",40,1007
"9248","Michael","2012-9-4 18:00:00",27.1,-43.7,"tropical storm","0",45,1006
"9249","Michael","2012-9-5 0:00:00",27.4,-43.8,"tropical storm","0",45,1005
"9250","Michael","2012-9-5 6:00:00",27.8,-43.8,"tropical storm","0",45,1005
"9251","Michael","2012-9-5 12:00:00",28.2,-43.5,"tropical storm","0",50,1001
"9252","Michael","2012-9-5 18:00:00",28.6,-43.1,"hurricane","1",65,992
"9253","Michael","2012-9-6 0:00:00",29,-42.6,"hurricane","1",80,981
"9254","Michael","2012-9-6 6:00:00",29.4,-42,"hurricane","2",95,968
"9255","Michael","2012-9-6 12:00:00",29.9,-41.4,"hurricane","3",100,964
"9256","Michael","2012-9-6 18:00:00",30.3,-41,"hurricane","2",95,968
"9257","Michael","2012-9-7 0:00:00",30.6,-40.8,"hurricane","2",90,970
"9258","Michael","2012-9-7 6:00:00",30.9,-40.8,"hurricane","2",90,970
"9259","Michael","2012-9-7 12:00:00",31.1,-41,"hurricane","2",90,970
"9260","Michael","2012-9-7 18:00:00",31.3,-41.2,"hurricane","2",85,973
"9261","Michael","2012-9-8 0:00:00",31.6,-41.5,"hurricane","1",80,977
"9262","Michael","2012-9-8 6:00:00",32,-41.7,"hurricane","1",80,978
"9263","Michael","2012-9-8 12:00:00",32.4,-41.9,"hurricane","2",85,975
"9264","Michael","2012-9-8 18:00:00",32.9,-42.1,"hurricane","2",90,972
"9265","Michael","2012-9-9 0:00:00",33.3,-42.3,"hurricane","2",90,973
"9266","Michael","2012-9-9 6:00:00",33.6,-42.6,"hurricane","2",85,976
"9267","Michael","2012-9-9 12:00:00",33.7,-42.9,"hurricane","2",85,976
